GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06
1400000US36047004400,36047004400,"Census Tract 44, Kings County, New York",943,66,(X),(X),56,30,5.9,3.2,61,44,6.5,4.5,7,10,11.5,17.9,180,47,19.1,5.0,38,24,21.1,11.4,54,31,5.7,3.3,11,12,20.4,21.0,23,32,2.4,3.3,0,11,0.0,59.4
1400000US36047004500,36047004500,"Census Tract 45, Kings County, New York",1671,90,(X),(X),48,42,2.9,2.5,111,66,6.6,4.0,23,33,20.7,27.6,133,65,8.0,3.8,16,23,12.0,16.0,63,39,3.8,2.3,0,11,0.0,35.6,38,32,2.3,1.9,9,15,23.7,39.7
1400000US36047004600,36047004600,"Census Tract 46, Kings County, New York",502,42,(X),(X),53,31,10.6,6.1,29,17,5.8,3.4,8,13,27.6,35.5,122,38,24.3,7.0,31,26,25.4,18.7,50,28,10.0,5.4,14,15,28.0,26.4,14,10,2.8,2.0,0,11,0.0,76.1
1400000US36047004700,36047004700,"Census Tract 47, Kings County, New York",844,49,(X),(X),34,27,4.0,3.2,148,57,17.5,6.7,19,17,12.8,10.8,93,41,11.0,4.8,15,21,16.1,22.1,31,19,3.7,2.2,0,11,0.0,51.2,19,29,2.3,3.4,0,11,0.0,65.4
1400000US36047004900,36047004900,"Census Tract 49, Kings County, New York",991,79,(X),(X),22,34,2.2,3.4,130,70,13.1,6.9,22,34,16.9,24.5,166,84,16.8,8.2,0,11,0.0,16.5,13,16,1.3,1.6,0,11,0.0,79.0,26,34,2.6,3.4,0,11,0.0,55.9
1400000US36047005000,36047005000,"Census Tract 50, Kings County, New York",1048,66,(X),(X),89,48,8.5,4.6,110,70,10.5,6.6,0,11,0.0,23.6,205,68,19.6,6.5,56,39,27.3,18.5,43,30,4.1,2.9,19,20,44.2,37.6,125,67,11.9,6.4,14,23,11.2,18.1
1400000US36047005100,36047005100,"Census Tract 51, Kings County, New York",1104,76,(X),(X),64,48,5.8,4.3,291,112,26.4,9.6,23,34,7.9,11.7,99,55,9.0,5.0,17,27,17.2,22.1,40,43,3.6,3.9,24,39,60.0,55.8,28,42,2.5,3.7,0,11,0.0,53.8
1400000US36047005201,36047005201,"Census Tract 52.01, Kings County, New York",991,76,(X),(X),364,89,36.7,8.0,80,60,8.1,6.1,45,54,56.3,42.3,240,74,24.2,6.9,150,54,62.5,19.0,197,81,19.9,7.7,169,69,85.8,21.3,0,11,0.0,3.0,0,11,-,**
1400000US36047005202,36047005202,"Census Tract 52.02, Kings County, New York",1426,69,(X),(X),83,42,5.8,2.9,87,59,6.1,4.1,17,24,19.5,27.1,230,72,16.1,4.9,57,37,24.8,14.3,18,22,1.3,1.6,0,11,0.0,67.2,47,35,3.3,2.5,9,15,19.1,30.4
1400000US36047005300,36047005300,"Census Tract 53, Kings County, New York",982,52,(X),(X),83,46,8.5,4.6,245,66,24.9,6.4,79,46,32.2,15.1,79,39,8.0,4.0,4,7,5.1,8.8,22,25,2.2,2.6,0,11,0.0,60.7,22,22,2.2,2.2,0,11,0.0,60.7
1400000US36047005400,36047005400,"Census Tract 54, Kings County, New York",1615,100,(X),(X),145,71,9.0,4.5,152,62,9.4,3.7,28,26,18.4,16.8,309,86,19.1,5.2,56,45,18.1,13.7,107,54,6.6,3.3,36,44,33.6,32.3,87,46,5.4,2.9,25,20,28.7,18.5
1400000US36047005601,36047005601,"Census Tract 56.01, Kings County, New York",1413,78,(X),(X),146,85,10.3,6.0,90,78,6.4,5.5,0,11,0.0,27.7,396,103,28.0,7.3,126,80,31.8,18.0,10,17,0.7,1.2,10,17,100.0,90.1,56,40,4.0,2.8,10,18,17.9,27.8
1400000US36047005602,36047005602,"Census Tract 56.02, Kings County, New York",840,57,(X),(X),50,29,6.0,3.3,63,35,7.5,3.9,11,18,17.5,25.6,140,47,16.7,5.4,26,18,18.6,12.5,70,36,8.3,4.2,13,14,18.6,18.4,19,15,2.3,1.8,0,11,0.0,65.4
1400000US36047005800,36047005800,"Census Tract 58, Kings County, New York",1451,114,(X),(X),146,77,10.1,5.2,176,71,12.1,4.6,12,18,6.8,10.9,384,114,26.5,7.4,111,72,28.9,16.6,188,81,13.0,5.4,9,14,4.8,7.8,73,44,5.0,3.0,14,23,19.2,31.7
1400000US36047005900,36047005900,"Census Tract 59, Kings County, New York",611,49,(X),(X),18,15,2.9,2.4,100,49,16.4,7.6,8,12,8.0,11.0,75,34,12.3,5.7,10,11,13.3,14.3,0,11,0.0,4.8,0,11,-,**,16,19,2.6,3.2,0,11,0.0,71.2
1400000US36047006000,36047006000,"Census Tract 60, Kings County, New York",963,97,(X),(X),96,72,10.0,7.3,104,44,10.8,4.7,34,30,32.7,25.8,138,68,14.3,7.1,6,10,4.3,8.0,112,74,11.6,7.3,56,62,50.0,34.9,93,62,9.7,6.4,0,11,0.0,27.0
1400000US36047006200,36047006200,"Census Tract 62, Kings County, New York",1152,88,(X),(X),155,71,13.5,6.1,164,75,14.2,6.4,44,40,26.8,23.0,144,63,12.5,5.3,8,13,5.6,9.3,87,42,7.6,3.6,44,31,50.6,25.4,138,77,12.0,6.6,59,47,42.8,29.3
1400000US36047006300,36047006300,"Census Tract 63, Kings County, New York",847,68,(X),(X),25,31,3.0,3.6,76,46,9.0,5.2,0,11,0.0,31.4,195,68,23.0,7.7,25,31,12.8,15.3,49,38,5.8,4.5,0,11,0.0,40.7,17,18,2.0,2.1,0,11,0.0,69.1
1400000US36047006400,36047006400,"Census Tract 64, Kings County, New York",1347,106,(X),(X),118,53,8.8,4.0,160,82,11.9,6.0,10,14,6.3,9.6,291,79,21.6,6.1,64,50,22.0,14.9,82,42,6.1,3.1,23,22,28.0,22.3,58,33,4.3,2.5,21,18,36.2,28.4
1400000US36047006500,36047006500,"Census Tract 65, Kings County, New York",2462,153,(X),(X),20,31,0.8,1.3,86,86,3.5,3.5,20,31,23.3,38.7,400,155,16.2,6.4,0,16,0.0,7.2,23,38,0.9,1.6,0,16,0.0,59.4,56,38,2.3,1.6,0,16,0.0,38.1
1400000US36047006600,36047006600,"Census Tract 66, Kings County, New York",1437,107,(X),(X),267,101,18.6,6.8,201,75,14.0,5.1,60,44,29.9,19.1,217,89,15.1,6.1,113,66,52.1,20.3,122,55,8.5,3.8,53,50,43.4,30.0,113,60,7.9,4.2,41,45,36.3,34.7
1400000US36047006700,36047006700,"Census Tract 67, Kings County, New York",1551,85,(X),(X),19,23,1.2,1.5,109,71,7.0,4.5,6,10,5.5,10.4,184,88,11.9,5.6,13,20,7.1,10.7,43,33,2.8,2.1,0,11,0.0,43.5,7,11,0.5,0.7,0,11,0.0,100.0
1400000US36047006800,36047006800,"Census Tract 68, Kings County, New York",1810,97,(X),(X),343,118,19.0,6.6,420,125,23.2,6.8,98,79,23.3,15.9,316,87,17.5,4.8,87,49,27.5,13.6,222,80,12.3,4.4,94,58,42.3,22.8,174,86,9.6,4.7,64,54,36.8,29.4
1400000US36047006900,36047006900,"Census Tract 69, Kings County, New York",1624,81,(X),(X),92,32,5.7,2.0,217,75,13.4,4.4,84,30,38.7,17.1,130,49,8.0,3.0,8,12,6.2,8.9,31,26,1.9,1.6,0,11,0.0,51.2,40,33,2.5,2.0,0,11,0.0,45.1
1400000US36047007000,36047007000,"Census Tract 70, Kings County, New York",976,72,(X),(X),199,73,20.4,7.4,144,61,14.8,5.9,8,12,5.6,8.1,174,66,17.8,6.7,90,45,51.7,21.7,144,67,14.8,6.8,77,53,53.5,27.1,76,44,7.8,4.4,24,28,31.6,29.5
1400000US36047007100,36047007100,"Census Tract 71, Kings County, New York",1752,83,(X),(X),215,89,12.3,5.0,748,107,42.7,5.9,209,89,27.9,12.0,83,42,4.7,2.4,0,11,0.0,29.5,55,44,3.1,2.5,6,9,10.9,19.9,7,10,0.4,0.6,0,11,0.0,100.0
1400000US36047007200,36047007200,"Census Tract 72, Kings County, New York",602,47,(X),(X),285,75,47.3,12.3,330,67,54.8,9.7,162,61,49.1,15.7,20,20,3.3,3.3,10,16,50.0,50.0,135,55,22.4,9.0,113,53,83.7,14.7,31,26,5.1,4.3,0,11,0.0,51.2
1400000US36047007400,36047007400,"Census Tract 74, Kings County, New York",1393,96,(X),(X),594,126,42.6,8.3,915,115,65.7,7.4,395,115,43.2,10.8,34,36,2.4,2.6,5,7,14.7,28.1,272,81,19.5,5.5,172,80,63.2,19.2,37,42,2.7,3.0,22,35,59.5,58.6
1400000US36047007500,36047007500,"Census Tract 75, Kings County, New York",2015,151,(X),(X),55,63,2.7,3.1,122,76,6.1,3.7,37,58,30.3,39.2,302,129,15.0,6.1,0,11,0.0,9.4,59,38,2.9,1.9,18,27,30.5,46.8,48,74,2.4,3.7,0,11,0.0,41.1
1400000US36047007600,36047007600,"Census Tract 76, Kings County, New York",1369,86,(X),(X),529,124,38.6,8.0,777,137,56.8,8.7,352,111,45.3,9.8,45,35,3.3,2.6,7,11,15.6,23.6,231,81,16.9,5.7,159,73,68.8,18.2,24,22,1.8,1.6,11,18,45.8,54.2
1400000US36047007700,36047007700,"Census Tract 77, Kings County, New York",1969,117,(X),(X),244,91,12.4,4.7,467,189,23.7,9.2,89,75,19.1,16.1,309,107,15.7,5.6,79,62,25.6,16.9,129,98,6.6,5.0,76,71,58.9,41.3,25,37,1.3,1.9,0,11,0.0,57.0
1400000US36047007800,36047007800,"Census Tract 78, Kings County, New York",1536,79,(X),(X),541,140,35.2,8.5,1160,105,75.5,5.1,477,133,41.1,10.4,33,27,2.1,1.8,0,16,0.0,49.6,134,43,8.7,2.9,64,36,47.8,26.3,33,16,2.1,1.0,0,16,0.0,49.6
1400000US36047008000,36047008000,"Census Tract 80, Kings County, New York",1236,80,(X),(X),357,108,28.9,8.0,861,100,69.7,6.4,282,97,32.8,9.9,53,34,4.3,2.8,0,11,0.0,39.1,63,52,5.1,4.2,54,50,85.7,24.6,25,34,2.0,2.7,21,33,84.0,51.8
1400000US36047008200,36047008200,"Census Tract 82, Kings County, New York",1436,60,(X),(X),477,103,33.2,7.2,900,100,62.7,6.1,319,94,35.4,9.8,27,24,1.9,1.7,0,11,0.0,54.8,258,65,18.0,4.6,158,63,61.2,18.3,12,18,0.8,1.2,0,11,0.0,82.3
1400000US36047008400,36047008400,"Census Tract 84, Kings County, New York",1087,75,(X),(X),163,88,15.0,7.9,710,110,65.3,8.1,145,88,20.4,11.1,8,11,0.7,1.1,0,11,0.0,100.0,71,51,6.5,4.6,10,12,14.1,23.6,11,12,1.0,1.1,8,13,72.7,72.7
1400000US36047008500,36047008500,"Census Tract 85, Kings County, New York",3064,57,(X),(X),680,196,22.2,6.4,1439,189,47.0,6.1,480,165,33.4,11.0,42,48,1.4,1.6,42,48,100.0,44.0,173,99,5.6,3.3,158,97,91.3,15.0,0,16,0.0,1.0,0,16,-,**
1400000US36047008600,36047008600,"Census Tract 86, Kings County, New York",0,11,(X),(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**
1400000US36047008800,36047008800,"Census Tract 88, Kings County, New York",1254,65,(X),(X),381,132,30.4,10.3,646,136,51.5,10.3,271,128,42.0,16.5,81,53,6.5,4.2,30,38,37.0,34.8,136,78,10.8,6.3,74,58,54.4,27.3,22,27,1.8,2.2,6,11,27.3,56.2
1400000US36047009000,36047009000,"Census Tract 90, Kings County, New York",890,56,(X),(X),319,80,35.8,8.7,333,73,37.4,7.7,114,53,34.2,14.6,85,42,9.6,4.7,36,27,42.4,23.4,360,69,40.4,7.3,169,65,46.9,13.5,19,24,2.1,2.7,0,11,0.0,65.4
1400000US36047009200,36047009200,"Census Tract 92, Kings County, New York",1667,58,(X),(X),773,114,46.4,6.5,582,107,34.9,6.1,207,87,35.6,12.7,172,73,10.3,4.4,49,49,28.5,24.2,702,104,42.1,6.1,500,101,71.2,10.3,23,29,1.4,1.7,17,27,73.9,50.5
1400000US36047009400,36047009400,"Census Tract 94, Kings County, New York",1510,95,(X),(X),679,143,45.0,8.2,260,76,17.2,4.8,97,73,37.3,22.9,286,70,18.9,4.8,121,58,42.3,17.1,755,112,50.0,6.6,452,123,59.9,11.1,57,47,3.8,3.1,9,15,15.8,28.5
1400000US36047009600,36047009600,"Census Tract 96, Kings County, New York",1866,108,(X),(X),836,149,44.8,7.1,890,143,47.7,6.2,473,124,53.1,11.3,37,28,2.0,1.5,6,10,16.2,27.5,468,101,25.1,5.6,357,98,76.3,12.0,55,50,2.9,2.6,0,16,0.0,38.4
1400000US36047009800,36047009800,"Census Tract 98, Kings County, New York",1781,100,(X),(X),1009,147,56.7,7.5,836,129,46.9,6.0,414,127,49.5,12.7,36,27,2.0,1.5,0,16,0.0,47.5,710,87,39.9,5.0,584,94,82.3,9.0,40,34,2.2,2.0,11,19,27.5,47.8
1400000US36047010000,36047010000,"Census Tract 100, Kings County, New York",1722,86,(X),(X),1014,119,58.9,6.3,685,92,39.8,4.8,361,95,52.7,11.2,40,30,2.3,1.7,10,14,25.0,34.8,800,89,46.5,4.7,626,98,78.3,7.7,47,33,2.7,1.9,17,19,36.2,34.8
1400000US36047010100,36047010100,"Census Tract 101, Kings County, New York",1460,77,(X),(X),285,86,19.5,5.8,677,110,46.4,6.3,238,86,35.2,11.7,123,58,8.4,3.9,26,29,21.1,21.9,86,49,5.9,3.4,21,33,24.4,31.7,26,30,1.8,2.1,0,11,0.0,55.9
1400000US36047010200,36047010200,"Census Tract 102, Kings County, New York",1352,88,(X),(X),633,128,46.8,8.6,366,81,27.1,6.0,85,50,23.2,13.0,14,17,1.0,1.3,0,16,0.0,76.1,740,120,54.7,7.6,548,121,74.1,9.9,23,25,1.7,1.9,0,16,0.0,59.4
1400000US36047010400,36047010400,"Census Tract 104, Kings County, New York",1642,105,(X),(X),1007,143,61.3,7.2,153,82,9.3,4.8,91,67,59.5,27.6,117,60,7.1,3.7,27,31,23.1,22.7,1184,121,72.1,6.4,872,120,73.6,7.5,17,27,1.0,1.6,17,27,100.0,69.1
1400000US36047010600,36047010600,"Census Tract 106, Kings County, New York",1383,88,(X),(X),624,131,45.1,9.7,241,102,17.4,7.1,78,64,32.4,25.2,71,48,5.1,3.5,21,25,29.6,29.8,932,129,67.4,8.6,525,126,56.3,12.0,0,16,0.0,2.1,0,16,-,**
1400000US36047010800,36047010800,"Census Tract 108, Kings County, New York",1298,85,(X),(X),704,109,54.2,7.6,181,70,13.9,5.2,34,36,18.8,19.1,85,54,6.5,4.2,29,35,34.1,31.5,778,103,59.9,7.0,641,104,82.4,7.8,9,14,0.7,1.1,0,11,0.0,95.0
1400000US36047011000,36047011000,"Census Tract 110, Kings County, New York",660,57,(X),(X),253,75,38.3,10.7,241,74,36.5,10.1,141,68,58.5,19.7,51,26,7.7,4.0,7,10,13.7,20.9,229,62,34.7,9.3,105,57,45.9,16.5,0,11,0.0,4.4,0,11,-,**
1400000US36047011200,36047011200,"Census Tract 112, Kings County, New York",1963,103,(X),(X),812,117,41.4,6.4,717,150,36.5,6.9,271,91,37.8,11.1,693,126,35.3,6.6,381,102,55.0,11.0,252,57,12.8,3.0,131,60,52.0,19.0,133,67,6.8,3.4,29,25,21.8,18.3
1400000US36047011400,36047011400,"Census Tract 114, Kings County, New York",1187,89,(X),(X),310,91,26.1,7.3,179,90,15.1,7.3,46,52,25.7,24.9,408,92,34.4,7.1,87,54,21.3,12.6,221,69,18.6,5.9,153,62,69.2,19.6,132,68,11.1,5.7,24,20,18.2,15.8
1400000US36047011600,36047011600,"Census Tract 116, Kings County, New York",1220,104,(X),(X),635,136,52.0,9.2,122,74,10.0,5.9,80,70,65.6,29.5,50,40,4.1,3.3,29,34,58.0,43.9,805,132,66.0,9.1,520,136,64.6,12.5,6,11,0.5,0.9,6,11,100.0,100.0
1400000US36047011700,36047011700,"Census Tract 117, Kings County, New York",1209,115,(X),(X),111,71,9.2,5.8,301,109,24.9,8.1,62,41,20.6,14.6,99,49,8.2,3.9,14,24,14.1,22.6,66,52,5.5,4.3,35,43,53.0,39.5,37,39,3.1,3.2,0,11,0.0,46.8
1400000US36047011800,36047011800,"Census Tract 118, Kings County, New York",587,51,(X),(X),305,68,52.0,10.6,100,44,17.0,7.0,49,34,49.0,25.2,14,16,2.4,2.6,8,12,57.1,57.1,411,50,70.0,6.2,248,52,60.3,11.6,0,11,0.0,5.0,0,11,-,**
1400000US36047011900,36047011900,"Census Tract 119, Kings County, New York",720,39,(X),(X),64,36,8.9,4.9,147,46,20.4,6.2,46,32,31.3,19.9,92,46,12.8,6.4,6,10,6.5,10.5,21,14,2.9,1.9,6,8,28.6,39.3,6,9,0.8,1.2,6,9,100.0,100.0
1400000US36047012000,36047012000,"Census Tract 120, Kings County, New York",348,33,(X),(X),208,44,59.8,10.3,43,28,12.4,7.7,24,27,55.8,38.6,31,22,8.9,6.2,4,6,12.9,21.1,256,35,73.6,8.5,180,38,70.3,10.6,4,6,1.1,1.8,0,11,0.0,100.0
1400000US36047012100,36047012100,"Census Tract 121, Kings County, New York",741,46,(X),(X),15,13,2.0,1.7,202,58,27.3,7.4,11,11,5.4,6.0,34,24,4.6,3.2,4,7,11.8,20.4,40,21,5.4,2.8,0,11,0.0,45.1,9,14,1.2,1.9,0,11,0.0,95.0
1400000US36047012200,36047012200,"Census Tract 122, Kings County, New York",1563,96,(X),(X),887,129,56.7,7.4,662,119,42.4,7.0,405,117,61.2,14.7,35,37,2.2,2.3,28,37,80.0,37.9,642,119,41.1,7.4,432,109,67.3,10.8,38,40,2.4,2.5,22,35,57.9,55.2
1400000US36047012600,36047012600,"Census Tract 126, Kings County, New York",900,47,(X),(X),213,63,23.7,6.8,213,54,23.7,6.0,65,36,30.5,14.2,86,35,9.6,3.9,12,14,14.0,16.8,240,56,26.7,6.0,75,40,31.3,14.0,183,40,20.3,4.2,61,33,33.3,18.1
1400000US36047012700,36047012700,"Census Tract 127, Kings County, New York",1628,62,(X),(X),153,72,9.4,4.4,521,115,32.0,6.9,129,75,24.8,13.3,93,62,5.7,3.9,0,11,0.0,27.0,119,67,7.3,4.1,24,38,20.2,33.5,19,20,1.2,1.3,0,11,0.0,65.4
1400000US36047012801,36047012801,"Census Tract 128.01, Kings County, New York",739,50,(X),(X),203,65,27.5,8.4,77,50,10.4,6.7,19,29,24.7,34.1,108,45,14.6,6.0,24,24,22.2,20.3,303,58,41.0,7.1,149,52,49.2,14.9,47,34,6.4,4.7,11,13,23.4,24.5
1400000US36047012901,36047012901,"Census Tract 129.01, Kings County, New York",998,61,(X),(X),11,17,1.1,1.7,142,57,14.2,5.5,11,17,7.7,11.1,73,54,7.3,5.4,0,11,0.0,32.3,38,35,3.8,3.5,0,11,0.0,46.2,25,23,2.5,2.2,0,11,0.0,57.0
1400000US36047012902,36047012902,"Census Tract 129.02, Kings County, New York",837,58,(X),(X),39,32,4.7,3.8,135,49,16.1,5.8,34,31,25.2,22.3,98,40,11.7,4.8,5,8,5.1,7.9,46,35,5.5,4.2,0,11,0.0,42.0,13,21,1.6,2.5,0,11,0.0,79.0
1400000US36047013000,36047013000,"Census Tract 130, Kings County, New York",1860,84,(X),(X),280,108,15.1,5.7,444,120,23.9,6.3,73,74,16.4,14.9,187,82,10.1,4.3,94,58,50.3,22.4,260,69,14.0,3.7,82,57,31.5,17.6,183,61,9.8,3.3,31,38,16.9,18.4
1400000US36047013100,36047013100,"Census Tract 131, Kings County, New York",1827,142,(X),(X),33,31,1.8,1.7,259,115,14.2,5.9,22,25,8.5,10.2,86,51,4.7,2.9,11,19,12.8,21.0,63,55,3.4,2.9,0,11,0.0,35.6,0,11,0.0,1.6,0,11,-,**
1400000US36047013200,36047013200,"Census Tract 132, Kings County, New York",683,60,(X),(X),92,48,13.5,7.0,98,44,14.3,6.2,16,25,16.3,23.7,185,55,27.1,7.6,26,17,14.1,9.8,158,40,23.1,6.0,50,31,31.6,20.2,21,16,3.1,2.3,0,11,0.0,62.2
1400000US36047013300,36047013300,"Census Tract 133, Kings County, New York",1897,79,(X),(X),41,36,2.2,1.9,278,93,14.7,4.7,33,32,11.9,11.3,189,81,10.0,4.3,0,11,0.0,14.6,181,67,9.5,3.5,8,15,4.4,7.8,16,18,0.8,1.0,0,11,0.0,71.2
1400000US36047013400,36047013400,"Census Tract 134, Kings County, New York",1450,100,(X),(X),188,81,13.0,5.5,133,64,9.2,4.4,36,44,27.1,27.0,218,87,15.0,5.6,46,40,21.1,17.8,166,55,11.4,3.7,87,48,52.4,22.4,214,79,14.8,5.5,19,21,8.9,10.3
1400000US36047013500,36047013500,"Census Tract 135, Kings County, New York",1516,85,(X),(X),75,47,4.9,3.0,185,78,12.2,5.0,68,47,36.8,20.0,187,73,12.3,4.9,7,10,3.7,5.7,86,40,5.7,2.7,0,11,0.0,28.7,52,40,3.4,2.6,0,11,0.0,39.5
1400000US36047013600,36047013600,"Census Tract 136, Kings County, New York",1505,87,(X),(X),123,51,8.2,3.4,130,62,8.6,4.0,11,16,8.5,12.8,272,94,18.1,6.3,36,33,13.2,12.1,133,42,8.8,2.7,71,40,53.4,22.5,106,57,7.0,3.8,5,10,4.7,9.6
1400000US36047013700,36047013700,"Census Tract 137, Kings County, New York",1487,68,(X),(X),89,63,6.0,4.2,252,85,16.9,5.5,81,60,32.1,22.6,75,48,5.0,3.2,8,14,10.7,17.1,35,39,2.4,2.6,0,11,0.0,48.2,18,15,1.2,1.0,0,11,0.0,67.2
1400000US36047013800,36047013800,"Census Tract 138, Kings County, New York",1256,106,(X),(X),142,69,11.3,5.4,183,83,14.6,6.4,25,23,13.7,13.3,355,100,28.3,7.5,70,49,19.7,12.9,143,61,11.4,4.8,47,44,32.9,26.1,99,60,7.9,4.7,0,11,0.0,25.7
1400000US36047013900,36047013900,"Census Tract 139, Kings County, New York",1399,122,(X),(X),26,33,1.9,2.3,237,75,16.9,5.2,14,22,5.9,9.8,71,41,5.1,2.9,0,11,0.0,33.0,68,41,4.9,2.9,0,11,0.0,33.9,20,21,1.4,1.5,12,17,60.0,60.0
1400000US36047014000,36047014000,"Census Tract 140, Kings County, New York",758,58,(X),(X),116,54,15.3,6.9,15,12,2.0,1.6,0,11,0.0,73.6,243,62,32.1,8.0,76,41,31.3,13.0,61,32,8.0,4.2,22,18,36.1,26.1,88,46,11.6,5.9,18,22,20.5,22.9
1400000US36047014100,36047014100,"Census Tract 141, Kings County, New York",1455,97,(X),(X),91,57,6.3,3.9,349,127,24.0,8.0,64,58,18.3,16.2,135,54,9.3,3.7,0,11,0.0,19.8,108,57,7.4,4.0,27,20,25.0,20.1,62,55,4.3,3.8,0,11,0.0,36.0
1400000US36047014200,36047014200,"Census Tract 142, Kings County, New York",1315,79,(X),(X),280,95,21.3,7.1,207,80,15.7,5.8,58,60,28.0,22.0,313,93,23.8,7.0,131,69,41.9,18.4,78,40,5.9,3.1,24,26,30.8,28.0,151,78,11.5,5.8,67,62,44.4,28.0
1400000US36047014300,36047014300,"Census Tract 143, Kings County, New York",1409,101,(X),(X),75,55,5.3,3.8,509,119,36.1,7.6,75,55,14.7,10.5,63,48,4.5,3.4,0,11,0.0,35.6,77,37,5.5,2.6,0,11,0.0,31.1,0,11,0.0,2.1,0,11,-,**
1400000US36047014500,36047014500,"Census Tract 145, Kings County, New York",1764,72,(X),(X),80,57,4.5,3.2,616,105,34.9,5.5,61,55,9.9,8.1,166,61,9.4,3.5,19,18,11.4,11.3,38,30,2.2,1.7,0,11,0.0,46.2,7,13,0.4,0.7,0,11,0.0,100.0
1400000US36047014700,36047014700,"Census Tract 147, Kings County, New York",863,57,(X),(X),73,35,8.5,4.1,243,61,28.2,6.6,46,30,18.9,13.0,71,28,8.2,3.4,17,15,23.9,19.9,39,30,4.5,3.4,0,11,0.0,45.6,19,15,2.2,1.8,10,13,52.6,52.6
1400000US36047014800,36047014800,"Census Tract 148, Kings County, New York",494,37,(X),(X),50,36,10.1,7.2,0,11,0.0,5.9,0,11,-,**,182,45,36.8,9.1,24,17,13.2,8.4,14,15,2.8,3.0,7,10,50.0,50.0,19,30,3.8,5.9,19,30,100.0,65.4
1400000US36047014900,36047014900,"Census Tract 149, Kings County, New York",2261,147,(X),(X),79,80,3.5,3.5,379,110,16.8,4.9,60,74,15.8,18.2,92,59,4.1,2.6,0,16,0.0,27.2,56,47,2.5,2.1,19,31,33.9,39.7,12,19,0.5,0.8,0,16,0.0,82.3
1400000US36047015000,36047015000,"Census Tract 150, Kings County, New York",574,68,(X),(X),40,30,7.0,5.2,17,15,3.0,2.5,0,11,0.0,69.1,100,36,17.4,5.9,12,12,12.0,11.7,70,38,12.2,6.5,28,29,40.0,29.7,5,8,0.9,1.5,0,11,0.0,100.0
1400000US36047015100,36047015100,"Census Tract 151, Kings County, New York",1640,76,(X),(X),72,51,4.4,3.1,152,60,9.3,3.6,21,27,13.8,17.3,182,67,11.1,4.1,27,35,14.8,16.5,57,35,3.5,2.1,17,19,29.8,28.2,7,12,0.4,0.7,7,12,100.0,100.0
1400000US36047015200,36047015200,"Census Tract 152, Kings County, New York",877,48,(X),(X),56,25,6.4,2.9,71,39,8.1,4.4,19,17,26.8,21.3,123,41,14.0,4.7,11,11,8.9,9.0,129,45,14.7,5.1,14,16,10.9,11.2,64,34,7.3,3.8,12,14,18.8,21.1
1400000US36047015300,36047015300,"Census Tract 153, Kings County, New York",1132,93,(X),(X),31,28,2.7,2.4,170,74,15.0,6.4,11,18,6.5,10.8,54,32,4.8,2.8,10,14,18.5,24.7,80,53,7.1,4.7,10,15,12.5,19.2,28,34,2.5,3.0,0,11,0.0,53.8
1400000US36047015400,36047015400,"Census Tract 154, Kings County, New York",0,11,(X),(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**
1400000US36047015500,36047015500,"Census Tract 155, Kings County, New York",1532,102,(X),(X),9,13,0.6,0.9,48,37,3.1,2.4,0,11,0.0,41.1,109,45,7.1,2.9,0,11,0.0,23.7,70,55,4.6,3.6,9,13,12.9,20.2,69,63,4.5,4.1,0,11,0.0,33.6
1400000US36047015700,36047015700,"Census Tract 157, Kings County, New York",2010,125,(X),(X),0,11,0.0,1.5,102,84,5.1,4.1,0,11,0.0,25.1,194,90,9.7,4.4,0,11,0.0,14.3,109,83,5.4,4.1,0,11,0.0,23.7,0,11,0.0,1.5,0,11,-,**
1400000US36047015900,36047015900,"Census Tract 159, Kings County, New York",2462,182,(X),(X),44,48,1.8,1.9,107,81,4.3,3.2,20,32,18.7,28.1,239,126,9.7,5.2,24,36,10.0,15.6,37,38,1.5,1.5,0,16,0.0,46.8,9,15,0.4,0.6,0,16,0.0,95.0
